"filename","version","vuln_count","date"
"pavucontrol","version_2.2.1",0,NA
"pavucontrol","version_2.2",0,NA
"pavucontrol","version_2.1.post1",80,NA
"pavucontrol","version_2.1",80,NA
"pavucontrol","version_2.0",80,NA
"pavucontrol","version_1.1",80,NA
"pavucontrol","version_1.0",0,NA
"l2ping","version_3.1.1",0,NA
"l2ping","version_3.1",0,NA
"l2ping","version_3.0",0,NA
"l2ping","version_2.2.1",0,NA
"l2ping","version_2.2",0,NA
"l2ping","version_2.1.post1",80,NA
"l2ping","version_2.1",80,NA
"l2ping","version_2.0",80,NA
"l2ping","version_1.1",80,NA
"l2ping","version_1.0",0,NA
"btrfs-map-logical","version_3.1.1",0,NA
"btrfs-map-logical","version_3.1",0,NA
"btrfs-map-logical","version_3.0",0,NA
"btrfs-map-logical","version_2.2.1",0,NA
"btrfs-map-logical","version_2.2",0,NA
"btrfs-map-logical","version_2.1.post1",97,NA
"btrfs-map-logical","version_2.1",97,NA
"btrfs-map-logical","version_2.0",97,NA
"btrfs-map-logical","version_1.1",97,NA
"btrfs-map-logical","version_1.0",0,NA
"unzipsfx","version_3.1.1",0,NA
"unzipsfx","version_3.1",0,NA
"unzipsfx","version_3.0",0,NA
"unzipsfx","version_2.2.1",0,NA
"unzipsfx","version_2.2",0,NA
"unzipsfx","version_2.1.post1",80,NA
"unzipsfx","version_2.1",80,NA
"unzipsfx","version_2.0",80,NA
"unzipsfx","version_1.1",80,NA
"unzipsfx","version_1.0",0,NA
"chcon","version_3.1.1",0,NA
"chcon","version_3.1",0,NA
"chcon","version_3.0",0,NA
"chcon","version_2.2.1",0,NA
"chcon","version_2.2",0,NA
"chcon","version_2.1.post1",80,NA
"chcon","version_2.1",80,NA
"chcon","version_2.0",80,NA
"chcon","version_1.1",80,NA
"chcon","version_1.0",0,NA
"netkit-ftp","version_3.1.1",2,NA
"netkit-ftp","version_3.1",0,NA
"netkit-ftp","version_3.0",2,NA
"netkit-ftp","version_2.2.1",2,NA
"netkit-ftp","version_2.2",2,NA
"netkit-ftp","version_2.1.post1",90,NA
"netkit-ftp","version_2.1",90,NA
"netkit-ftp","version_2.0",90,NA
"netkit-ftp","version_1.1",90,NA
"netkit-ftp","version_1.0",0,NA
"rz","version_3.1.1",0,NA
"rz","version_3.1",0,NA
"rz","version_3.0",0,NA
"rz","version_2.2.1",0,NA
"rz","version_2.2",0,NA
"rz","version_2.1.post1",80,NA
"rz","version_2.1",80,NA
"rz","version_2.0",80,NA
"rz","version_1.1",80,NA
"rz","version_1.0",0,NA
"whatis","version_3.1.1",0,NA
"whatis","version_3.1",0,NA
"whatis","version_3.0",0,NA
"whatis","version_2.2.1",0,NA
"whatis","version_2.2",0,NA
"whatis","version_2.1.post1",26,NA
"whatis","version_2.1",26,NA
"whatis","version_2.0",26,NA
"whatis","version_1.1",26,NA
"whatis","version_1.0",0,NA
"qt5ct","version_3.1.1",0,NA
"qt5ct","version_3.1",0,NA
"qt5ct","version_3.0",0,NA
"qt5ct","version_2.2.1",0,NA
"qt5ct","version_2.2",0,NA
"qt5ct","version_2.1.post1",80,NA
"qt5ct","version_2.1",80,NA
"qt5ct","version_2.0",80,NA
"qt5ct","version_1.1",80,NA
"qt5ct","version_1.0",0,NA
"factor","version_3.1.1",0,NA
"factor","version_3.1",0,NA
"factor","version_3.0",0,NA
"factor","version_2.2.1",0,NA
"factor","version_2.2",0,NA
"factor","version_2.1.post1",80,NA
"factor","version_2.1",80,NA
"factor","version_2.0",80,NA
"factor","version_1.1",80,NA
"factor","version_1.0",0,NA
"grub-mkimage","version_3.1.1",21,NA
"grub-mkimage","version_3.1",0,NA
"grub-mkimage","version_3.0",21,NA
"grub-mkimage","version_2.2.1",21,NA
"grub-mkimage","version_2.2",21,NA
"grub-mkimage","version_2.1.post1",80,NA
"grub-mkimage","version_2.1",80,NA
"grub-mkimage","version_2.0",80,NA
"grub-mkimage","version_1.1",80,NA
"grub-mkimage","version_1.0",0,NA
"atk6-fragrouter6","version_3.1.1",0,NA
"atk6-fragrouter6","version_3.1",0,NA
"atk6-fragrouter6","version_3.0",0,NA
"atk6-fragrouter6","version_2.2.1",0,NA
"atk6-fragrouter6","version_2.2",0,NA
"atk6-fragrouter6","version_2.1.post1",80,NA
"atk6-fragrouter6","version_2.1",80,NA
"atk6-fragrouter6","version_2.0",80,NA
"atk6-fragrouter6","version_1.1",80,NA
"atk6-fragrouter6","version_1.0",0,NA
"zipsplit","version_3.1.1",0,NA
"zipsplit","version_3.1",0,NA
"zipsplit","version_3.0",0,NA
"zipsplit","version_2.2.1",0,NA
"zipsplit","version_2.2",0,NA
"zipsplit","version_2.1.post1",80,NA
"zipsplit","version_2.1",80,NA
"zipsplit","version_2.0",80,NA
"zipsplit","version_1.1",80,NA
"zipsplit","version_1.0",0,NA
"xz","version_3.1.1",0,NA
"xz","version_3.1",0,NA
"xz","version_3.0",0,NA
"xz","version_2.2.1",0,NA
"xz","version_2.2",0,NA
"xz","version_2.1.post1",80,NA
"xz","version_2.1",80,NA
"xz","version_2.0",80,NA
"xz","version_1.1",80,NA
"xz","version_1.0",0,NA
"mariadb-slap","version_3.1.1",58,NA
"mariadb-slap","version_3.1",0,NA
"mariadb-slap","version_3.0",58,NA
"mariadb-slap","version_2.2.1",58,NA
"mariadb-slap","version_2.2",58,NA
"mariadb-slap","version_2.1.post1",138,NA
"mariadb-slap","version_2.1",138,NA
"mariadb-slap","version_2.0",138,NA
"mariadb-slap","version_1.1",138,NA
"mariadb-slap","version_1.0",0,NA
"kismet_cap_ubertooth_one","version_3.1.1",0,NA
"kismet_cap_ubertooth_one","version_3.1",0,NA
"kismet_cap_ubertooth_one","version_3.0",0,NA
"kismet_cap_ubertooth_one","version_2.2.1",0,NA
"kismet_cap_ubertooth_one","version_2.2",0,NA
"kismet_cap_ubertooth_one","version_2.1.post1",74,NA
"kismet_cap_ubertooth_one","version_2.1",74,NA
"kismet_cap_ubertooth_one","version_2.0",74,NA
"kismet_cap_ubertooth_one","version_1.1",74,NA
"kismet_cap_ubertooth_one","version_1.0",0,NA
"grub-editenv","version_3.1.1",21,NA
"grub-editenv","version_3.1",0,NA
"grub-editenv","version_3.0",21,NA
"grub-editenv","version_2.2.1",21,NA
"grub-editenv","version_2.2",21,NA
"grub-editenv","version_2.1.post1",80,NA
"grub-editenv","version_2.1",80,NA
"grub-editenv","version_2.0",80,NA
"grub-editenv","version_1.1",80,NA
"grub-editenv","version_1.0",0,NA
"tail","version_3.1.1",0,NA
"tail","version_3.1",0,NA
"tail","version_3.0",0,NA
"tail","version_2.2.1",0,NA
"tail","version_2.2",0,NA
"tail","version_2.1.post1",80,NA
"tail","version_2.1",80,NA
"tail","version_2.0",80,NA
"tail","version_1.1",80,NA
"tail","version_1.0",0,NA
"packetforge-ng","version_3.1.1",0,NA
"packetforge-ng","version_3.1",0,NA
"packetforge-ng","version_3.0",0,NA
"packetforge-ng","version_2.2.1",0,NA
"packetforge-ng","version_2.2",0,NA
"packetforge-ng","version_2.1.post1",80,NA
"packetforge-ng","version_2.1",80,NA
"packetforge-ng","version_2.0",80,NA
"packetforge-ng","version_1.1",80,NA
"packetforge-ng","version_1.0",0,NA
"whois","version_3.1.1",0,NA
"whois","version_3.1",0,NA
"whois","version_3.0",0,NA
"whois","version_2.2.1",0,NA
"whois","version_2.2",0,NA
"whois","version_2.1.post1",80,NA
"whois","version_2.1",80,NA
"whois","version_2.0",80,NA
"whois","version_1.1",80,NA
"whois","version_1.0",0,NA
"nsupdate","version_3.1.1",4,NA
"nsupdate","version_3.1",0,NA
"nsupdate","version_3.0",4,NA
"nsupdate","version_2.2.1",0,NA
"nsupdate","version_2.2",0,NA
"nsupdate","version_2.1.post1",91,NA
"nsupdate","version_2.1",91,NA
"nsupdate","version_2.0",91,NA
"nsupdate","version_1.1",91,NA
"nsupdate","version_1.0",0,NA
"dpkg-trigger","version_3.1.1",0,NA
"dpkg-trigger","version_3.1",0,NA
"dpkg-trigger","version_3.0",0,NA
"dpkg-trigger","version_2.2.1",0,NA
"dpkg-trigger","version_2.2",0,NA
"dpkg-trigger","version_2.1.post1",90,NA
"dpkg-trigger","version_2.1",90,NA
"dpkg-trigger","version_2.0",90,NA
"dpkg-trigger","version_1.1",90,NA
"dpkg-trigger","version_1.0",0,NA
"r2agent","version_3.1.1",0,NA
"r2agent","version_3.1",0,NA
"r2agent","version_3.0",0,NA
"r2agent","version_2.2.1",0,NA
"r2agent","version_2.2",0,NA
"r2agent","version_2.1.post1",80,NA
"r2agent","version_2.1",80,NA
"r2agent","version_2.0",80,NA
"r2agent","version_1.1",80,NA
"r2agent","version_1.0",0,NA
"ldapdelete","version_3.1.1",0,NA
"ldapdelete","version_3.1",0,NA
"ldapdelete","version_3.0",0,NA
"ldapdelete","version_2.2.1",0,NA
"ldapdelete","version_2.2",0,NA
"ldapdelete","version_2.1.post1",91,NA
"ldapdelete","version_2.1",91,NA
"ldapdelete","version_2.0",91,NA
"ldapdelete","version_1.1",91,NA
"ldapdelete","version_1.0",0,NA
"btmon","version_3.1.1",0,NA
"btmon","version_3.1",0,NA
"btmon","version_3.0",0,NA
"btmon","version_2.2.1",0,NA
"btmon","version_2.2",0,NA
"btmon","version_2.1.post1",80,NA
"btmon","version_2.1",80,NA
"btmon","version_2.0",80,NA
"btmon","version_1.1",80,NA
"btmon","version_1.0",0,NA
"grep","version_3.1.1",0,NA
"grep","version_3.1",0,NA
"grep","version_3.0",0,NA
"grep","version_2.2.1",0,NA
"grep","version_2.2",0,NA
"grep","version_2.1.post1",80,NA
"grep","version_2.1",80,NA
"grep","version_2.0",80,NA
"grep","version_1.1",80,NA
"grep","version_1.0",0,NA
"hcidump","version_3.1.1",0,NA
"hcidump","version_3.1",0,NA
"hcidump","version_3.0",0,NA
"hcidump","version_2.2.1",0,NA
"hcidump","version_2.2",0,NA
"hcidump","version_2.1.post1",80,NA
"hcidump","version_2.1",80,NA
"hcidump","version_2.0",80,NA
"hcidump","version_1.1",80,NA
"hcidump","version_1.0",0,NA
"script","version_3.1.1",0,NA
"script","version_3.1",0,NA
"script","version_3.0",0,NA
"script","version_2.2.1",0,NA
"script","version_2.2",0,NA
"script","version_2.1.post1",80,NA
"script","version_2.1",80,NA
"script","version_2.0",80,NA
"script","version_1.1",80,NA
"script","version_1.0",0,NA
"tsk_comparedir","version_3.1.1",0,NA
"tsk_comparedir","version_3.1",0,NA
"tsk_comparedir","version_3.0",0,NA
"tsk_comparedir","version_2.2.1",0,NA
"tsk_comparedir","version_2.2",0,NA
"tsk_comparedir","version_2.1.post1",80,NA
"tsk_comparedir","version_2.1",80,NA
"tsk_comparedir","version_2.0",80,NA
"tsk_comparedir","version_1.1",80,NA
"tsk_comparedir","version_1.0",0,NA
"tpmc","version_3.1.1",0,NA
"tpmc","version_3.1",0,NA
"tpmc","version_3.0",0,NA
"tpmc","version_2.2.1",0,NA
"tpmc","version_2.2",0,NA
"tpmc","version_2.1.post1",80,NA
"tpmc","version_2.1",80,NA
"tpmc","version_2.0",80,NA
"tpmc","version_1.1",80,NA
"tpmc","version_1.0",0,NA
"xprop","version_3.1.1",0,NA
"xprop","version_3.1",0,NA
"xprop","version_3.0",0,NA
"xprop","version_2.2.1",0,NA
"xprop","version_2.2",0,NA
"xprop","version_2.1.post1",80,NA
"xprop","version_2.1",80,NA
"xprop","version_2.0",80,NA
"xprop","version_1.1",80,NA
"xprop","version_1.0",0,NA
"loginctl","version_3.1.1",0,NA
"loginctl","version_3.1",0,NA
"loginctl","version_3.0",0,NA
"loginctl","version_2.2.1",0,NA
"loginctl","version_2.2",0,NA
"loginctl","version_2.1.post1",91,NA
"loginctl","version_2.1",91,NA
"loginctl","version_2.0",91,NA
"loginctl","version_1.1",91,NA
"loginctl","version_1.0",0,NA
"aria_read_log","version_3.1.1",0,NA
"aria_read_log","version_3.1",0,NA
"aria_read_log","version_3.0",0,NA
"aria_read_log","version_2.2.1",0,NA
"aria_read_log","version_2.2",0,NA
"aria_read_log","version_2.1.post1",19,NA
"aria_read_log","version_2.1",19,NA
"aria_read_log","version_2.0",19,NA
"aria_read_log","version_1.1",19,NA
"aria_read_log","version_1.0",0,NA
"more","version_3.1.1",0,NA
"more","version_3.1",0,NA
"more","version_3.0",0,NA
"more","version_2.2.1",0,NA
"more","version_2.2",0,NA
"more","version_2.1.post1",80,NA
"more","version_2.1",80,NA
"more","version_2.0",80,NA
"more","version_1.1",80,NA
"more","version_1.0",0,NA
"ldapwhoami","version_3.1.1",0,NA
"ldapwhoami","version_3.1",0,NA
"ldapwhoami","version_3.0",0,NA
"ldapwhoami","version_2.2.1",0,NA
"ldapwhoami","version_2.2",0,NA
"ldapwhoami","version_2.1.post1",91,NA
"ldapwhoami","version_2.1",91,NA
"ldapwhoami","version_2.0",91,NA
"ldapwhoami","version_1.1",91,NA
"ldapwhoami","version_1.0",0,NA
"mksquashfs","version_3.1.1",0,NA
"mksquashfs","version_3.1",0,NA
"mksquashfs","version_3.0",0,NA
"mksquashfs","version_2.2.1",0,NA
"mksquashfs","version_2.2",0,NA
"mksquashfs","version_2.1.post1",80,NA
"mksquashfs","version_2.1",80,NA
"mksquashfs","version_2.0",80,NA
"mksquashfs","version_1.1",80,NA
"mksquashfs","version_1.0",0,NA
"bash","version_3.1.1",1,NA
"bash","version_3.1",0,NA
"bash","version_3.0",1,NA
"bash","version_2.2.1",1,NA
"bash","version_2.2",1,NA
"bash","version_2.1.post1",91,NA
"bash","version_2.1",91,NA
"bash","version_2.0",91,NA
"bash","version_1.1",91,NA
"bash","version_1.0",0,NA
"ss","version_3.1.1",0,NA
"ss","version_3.1",0,NA
"ss","version_3.0",0,NA
"ss","version_2.2.1",0,NA
"ss","version_2.2",0,NA
"ss","version_2.1.post1",80,NA
"ss","version_2.1",80,NA
"ss","version_2.0",80,NA
"ss","version_1.1",80,NA
"ss","version_1.0",0,NA
"svnlook","version_3.1.1",0,NA
"svnlook","version_3.1",0,NA
"svnlook","version_3.0",0,NA
"svnlook","version_2.2.1",0,NA
"svnlook","version_2.2",0,NA
"svnlook","version_2.1.post1",99,NA
"svnlook","version_2.1",99,NA
"svnlook","version_2.0",99,NA
"svnlook","version_1.1",99,NA
"svnlook","version_1.0",0,NA
"ssh-agent","version_3.1.1",0,NA
"ssh-agent","version_3.1",0,NA
"ssh-agent","version_3.0",0,NA
"ssh-agent","version_2.2.1",0,NA
"ssh-agent","version_2.2",0,NA
"ssh-agent","version_2.1.post1",80,NA
"ssh-agent","version_2.1",80,NA
"ssh-agent","version_2.0",80,NA
"ssh-agent","version_1.1",80,NA
"ssh-agent","version_1.0",0,NA
"pinentry-gnome3","version_3.1.1",0,NA
"pinentry-gnome3","version_3.1",0,NA
"pinentry-gnome3","version_3.0",0,NA
"pinentry-gnome3","version_2.2.1",0,NA
"pinentry-gnome3","version_2.2",0,NA
"pinentry-gnome3","version_2.1.post1",80,NA
"pinentry-gnome3","version_2.1",80,NA
"pinentry-gnome3","version_2.0",80,NA
"pinentry-gnome3","version_1.1",80,NA
"pinentry-gnome3","version_1.0",0,NA
"Xvfb","version_3.1.1",0,NA
"Xvfb","version_3.1",0,NA
"Xvfb","version_3.0",0,NA
"Xvfb","version_2.2.1",0,NA
"Xvfb","version_2.2",0,NA
"Xvfb","version_2.1.post1",19,NA
"Xvfb","version_2.1",19,NA
"Xvfb","version_2.0",19,NA
"Xvfb","version_1.1",19,NA
"Xvfb","version_1.0",0,NA
"xfce4-settings-editor","version_3.1.1",0,NA
"xfce4-settings-editor","version_3.1",0,NA
"xfce4-settings-editor","version_3.0",0,NA
"xfce4-settings-editor","version_2.2.1",0,NA
"xfce4-settings-editor","version_2.2",0,NA
"xfce4-settings-editor","version_2.1.post1",91,NA
"xfce4-settings-editor","version_2.1",91,NA
"xfce4-settings-editor","version_2.0",91,NA
"xfce4-settings-editor","version_1.1",91,NA
"xfce4-settings-editor","version_1.0",0,NA
"grub-menulst2cfg","version_3.1.1",0,NA
"grub-menulst2cfg","version_3.1",0,NA
"grub-menulst2cfg","version_3.0",0,NA
"grub-menulst2cfg","version_2.2.1",0,NA
"grub-menulst2cfg","version_2.2",0,NA
"grub-menulst2cfg","version_2.1.post1",80,NA
"grub-menulst2cfg","version_2.1",80,NA
"grub-menulst2cfg","version_2.0",80,NA
"grub-menulst2cfg","version_1.1",80,NA
"grub-menulst2cfg","version_1.0",0,NA
"halflife","version_3.1.1",0,NA
"halflife","version_3.1",0,NA
"halflife","version_3.0",0,NA
"halflife","version_2.2.1",0,NA
"halflife","version_2.2",0,NA
"halflife","version_2.1.post1",80,NA
"halflife","version_2.1",80,NA
"halflife","version_2.0",80,NA
"halflife","version_1.1",80,NA
"halflife","version_1.0",0,NA
"pr","version_3.1.1",0,NA
"pr","version_3.1",0,NA
"pr","version_3.0",0,NA
"pr","version_2.2.1",0,NA
"pr","version_2.2",0,NA
"pr","version_2.1.post1",80,NA
"pr","version_2.1",80,NA
"pr","version_2.0",80,NA
"pr","version_1.1",80,NA
"pr","version_1.0",0,NA
"htop","version_3.1.1",0,NA
"htop","version_3.1",0,NA
"htop","version_3.0",0,NA
"htop","version_2.2.1",0,NA
"htop","version_2.2",0,NA
"htop","version_2.1.post1",0,NA
"htop","version_2.1",0,NA
"htop","version_2.0",0,NA
"htop","version_1.1",0,NA
"htop","version_1.0",0,NA
"sz","version_3.1.1",0,NA
"sz","version_3.1",0,NA
"sz","version_3.0",0,NA
"sz","version_2.2.1",0,NA
"sz","version_2.2",0,NA
"sz","version_2.1.post1",90,NA
"sz","version_2.1",90,NA
"sz","version_2.0",90,NA
"sz","version_1.1",90,NA
"sz","version_1.0",0,NA
"radare2","version_3.1.1",0,NA
"radare2","version_3.1",0,NA
"radare2","version_3.0",0,NA
"radare2","version_2.2.1",0,NA
"radare2","version_2.2",0,NA
"radare2","version_2.1.post1",80,NA
"radare2","version_2.1",80,NA
"radare2","version_2.0",80,NA
"radare2","version_1.1",80,NA
"radare2","version_1.0",0,NA
"sha1deep","version_3.1.1",0,NA
"sha1deep","version_3.1",0,NA
"sha1deep","version_3.0",0,NA
"sha1deep","version_2.2.1",0,NA
"sha1deep","version_2.2",0,NA
"sha1deep","version_2.1.post1",80,NA
"sha1deep","version_2.1",80,NA
"sha1deep","version_2.0",80,NA
"sha1deep","version_1.1",80,NA
"sha1deep","version_1.0",0,NA
"statd_spike","version_3.1.1",0,NA
"statd_spike","version_3.1",0,NA
"statd_spike","version_3.0",0,NA
"statd_spike","version_2.2.1",0,NA
"statd_spike","version_2.2",0,NA
"statd_spike","version_2.1.post1",80,NA
"statd_spike","version_2.1",80,NA
"statd_spike","version_2.0",80,NA
"statd_spike","version_1.1",80,NA
"statd_spike","version_1.0",0,NA
"vsyasm","version_3.1.1",4,NA
"vsyasm","version_3.1",0,NA
"vsyasm","version_3.0",4,NA
"vsyasm","version_2.2.1",0,NA
"vsyasm","version_2.2",0,NA
"vsyasm","version_2.1.post1",0,NA
"vsyasm","version_2.1",0,NA
"vsyasm","version_2.0",0,NA
"vsyasm","version_1.1",0,NA
"vsyasm","version_1.0",0,NA
"spooftooph","version_3.1.1",0,NA
"spooftooph","version_3.1",0,NA
"spooftooph","version_3.0",0,NA
"spooftooph","version_2.2.1",0,NA
"spooftooph","version_2.2",0,NA
"spooftooph","version_2.1.post1",99,NA
"spooftooph","version_2.1",99,NA
"spooftooph","version_2.0",99,NA
"spooftooph","version_1.1",99,NA
"spooftooph","version_1.0",0,NA
"pacat","version_3.1.1",0,NA
"pacat","version_3.1",0,NA
"pacat","version_3.0",0,NA
"pacat","version_2.2.1",0,NA
"pacat","version_2.2",0,NA
"pacat","version_2.1.post1",80,NA
"pacat","version_2.1",80,NA
"pacat","version_2.0",80,NA
"pacat","version_1.1",80,NA
"pacat","version_1.0",0,NA
"xfsettingsd","version_3.1.1",0,NA
"xfsettingsd","version_3.1",0,NA
"xfsettingsd","version_3.0",0,NA
"xfsettingsd","version_2.2.1",0,NA
"xfsettingsd","version_2.2",0,NA
"xfsettingsd","version_2.1.post1",19,NA
"xfsettingsd","version_2.1",19,NA
"xfsettingsd","version_2.0",19,NA
"xfsettingsd","version_1.1",19,NA
"xfsettingsd","version_1.0",0,NA
"kismet_cap_nxp_kw41z","version_3.1.1",0,NA
"kismet_cap_nxp_kw41z","version_3.1",0,NA
"kismet_cap_nxp_kw41z","version_3.0",0,NA
"kismet_cap_nxp_kw41z","version_2.2.1",0,NA
"kismet_cap_nxp_kw41z","version_2.2",0,NA
"kismet_cap_nxp_kw41z","version_2.1.post1",74,NA
"kismet_cap_nxp_kw41z","version_2.1",74,NA
"kismet_cap_nxp_kw41z","version_2.0",74,NA
"kismet_cap_nxp_kw41z","version_1.1",74,NA
"kismet_cap_nxp_kw41z","version_1.0",0,NA
"uniq","version_3.1.1",0,NA
"uniq","version_3.1",0,NA
"uniq","version_3.0",0,NA
"uniq","version_2.2.1",0,NA
"uniq","version_2.2",0,NA
"uniq","version_2.1.post1",80,NA
"uniq","version_2.1",80,NA
"uniq","version_2.0",80,NA
"uniq","version_1.1",80,NA
"uniq","version_1.0",0,NA
"loadkeys","version_3.1.1",0,NA
"loadkeys","version_3.1",0,NA
"loadkeys","version_3.0",0,NA
"loadkeys","version_2.2.1",0,NA
"loadkeys","version_2.2",0,NA
"loadkeys","version_2.1.post1",80,NA
"loadkeys","version_2.1",80,NA
"loadkeys","version_2.0",80,NA
"loadkeys","version_1.1",80,NA
"loadkeys","version_1.0",0,NA
"mariadb-admin","version_3.1.1",58,NA
"mariadb-admin","version_3.1",0,NA
"mariadb-admin","version_3.0",58,NA
"mariadb-admin","version_2.2.1",58,NA
"mariadb-admin","version_2.2",58,NA
"mariadb-admin","version_2.1.post1",138,NA
"mariadb-admin","version_2.1",138,NA
"mariadb-admin","version_2.0",138,NA
"mariadb-admin","version_1.1",138,NA
"mariadb-admin","version_1.0",0,NA
"busybox","version_3.1.1",17,NA
"busybox","version_3.1",0,NA
"busybox","version_3.0",17,NA
"busybox","version_2.2.1",17,NA
"busybox","version_2.2",17,NA
"busybox","version_2.1.post1",17,NA
"busybox","version_2.1",17,NA
"busybox","version_2.0",17,NA
"busybox","version_1.1",17,NA
"busybox","version_1.0",0,NA
"tic","version_3.1.1",0,NA
"tic","version_3.1",0,NA
"tic","version_3.0",0,NA
"tic","version_2.2.1",0,NA
"tic","version_2.2",0,NA
"tic","version_2.1.post1",80,NA
"tic","version_2.1",80,NA
"tic","version_2.0",80,NA
"tic","version_1.1",80,NA
"tic","version_1.0",0,NA
"zip","version_3.1.1",0,NA
"zip","version_3.1",0,NA
"zip","version_3.0",0,NA
"zip","version_2.2.1",0,NA
"zip","version_2.2",0,NA
"zip","version_2.1.post1",80,NA
"zip","version_2.1",80,NA
"zip","version_2.0",80,NA
"zip","version_1.1",80,NA
"zip","version_1.0",0,NA
"chage","version_3.1.1",0,NA
"chage","version_3.1",0,NA
"chage","version_3.0",0,NA
"chage","version_2.2.1",0,NA
"chage","version_2.2",0,NA
"chage","version_2.1.post1",80,NA
"chage","version_2.1",80,NA
"chage","version_2.0",80,NA
"chage","version_1.1",80,NA
"chage","version_1.0",0,NA
"rdf2bin","version_3.1.1",0,NA
"rdf2bin","version_3.1",0,NA
"rdf2bin","version_3.0",0,NA
"rdf2bin","version_2.2.1",0,NA
"rdf2bin","version_2.2",0,NA
"rdf2bin","version_2.1.post1",80,NA
"rdf2bin","version_2.1",80,NA
"rdf2bin","version_2.0",80,NA
"rdf2bin","version_1.1",80,NA
"rdf2bin","version_1.0",0,NA
"iostat","version_3.1.1",0,NA
"iostat","version_3.1",0,NA
"iostat","version_3.0",0,NA
"iostat","version_2.2.1",0,NA
"iostat","version_2.2",0,NA
"iostat","version_2.1.post1",97,NA
"iostat","version_2.1",97,NA
"iostat","version_2.0",97,NA
"iostat","version_1.1",97,NA
"iostat","version_1.0",0,NA
"curl","version_3.1.1",26,NA
"curl","version_3.1",0,NA
"curl","version_3.0",26,NA
"curl","version_2.2.1",22,NA
"curl","version_2.2",22,NA
"curl","version_2.1.post1",98,NA
"curl","version_2.1",98,NA
"curl","version_2.0",98,NA
"curl","version_1.1",98,NA
"curl","version_1.0",22,NA
"dbus-daemon","version_3.1.1",0,NA
"dbus-daemon","version_3.1",0,NA
"dbus-daemon","version_3.0",0,NA
"dbus-daemon","version_2.2.1",0,NA
"dbus-daemon","version_2.2",0,NA
"dbus-daemon","version_2.1.post1",80,NA
"dbus-daemon","version_2.1",80,NA
"dbus-daemon","version_2.0",80,NA
"dbus-daemon","version_1.1",80,NA
"dbus-daemon","version_1.0",0,NA
"kismet_cap_pcapfile","version_3.1.1",0,NA
"kismet_cap_pcapfile","version_3.1",0,NA
"kismet_cap_pcapfile","version_3.0",0,NA
"kismet_cap_pcapfile","version_2.2.1",0,NA
"kismet_cap_pcapfile","version_2.2",0,NA
"kismet_cap_pcapfile","version_2.1.post1",74,NA
"kismet_cap_pcapfile","version_2.1",74,NA
"kismet_cap_pcapfile","version_2.0",74,NA
"kismet_cap_pcapfile","version_1.1",74,NA
"kismet_cap_pcapfile","version_1.0",0,NA
"ciptool","version_3.1.1",0,NA
"ciptool","version_3.1",0,NA
"ciptool","version_3.0",0,NA
"ciptool","version_2.2.1",0,NA
"ciptool","version_2.2",0,NA
"ciptool","version_2.1.post1",80,NA
"ciptool","version_2.1",80,NA
"ciptool","version_2.0",80,NA
"ciptool","version_1.1",80,NA
"ciptool","version_1.0",0,NA
"grub-mkstandalone","version_3.1.1",21,NA
"grub-mkstandalone","version_3.1",0,NA
"grub-mkstandalone","version_3.0",21,NA
"grub-mkstandalone","version_2.2.1",21,NA
"grub-mkstandalone","version_2.2",21,NA
"grub-mkstandalone","version_2.1.post1",80,NA
"grub-mkstandalone","version_2.1",80,NA
"grub-mkstandalone","version_2.0",80,NA
"grub-mkstandalone","version_1.1",80,NA
"grub-mkstandalone","version_1.0",0,NA
"nmtui","version_3.1.1",0,NA
"nmtui","version_3.1",0,NA
"nmtui","version_3.0",0,NA
"nmtui","version_2.2.1",0,NA
"nmtui","version_2.2",0,NA
"nmtui","version_2.1.post1",80,NA
"nmtui","version_2.1",80,NA
"nmtui","version_2.0",80,NA
"nmtui","version_1.1",80,NA
"nmtui","version_1.0",0,NA
"kismetdb_clean","version_3.1.1",0,NA
"kismetdb_clean","version_3.1",0,NA
"kismetdb_clean","version_3.0",0,NA
"kismetdb_clean","version_2.2.1",0,NA
"kismetdb_clean","version_2.2",0,NA
"kismetdb_clean","version_2.1.post1",80,NA
"kismetdb_clean","version_2.1",80,NA
"kismetdb_clean","version_2.0",80,NA
"kismetdb_clean","version_1.1",80,NA
"kismetdb_clean","version_1.0",0,NA
"editcap","version_3.1.1",0,NA
"editcap","version_3.1",0,NA
"editcap","version_3.0",0,NA
"editcap","version_2.2.1",0,NA
"editcap","version_2.2",0,NA
"editcap","version_2.1.post1",99,NA
"editcap","version_2.1",99,NA
"editcap","version_2.0",99,NA
"editcap","version_1.1",99,NA
"editcap","version_1.0",0,NA
"rpcgen","version_3.1.1",0,NA
"rpcgen","version_3.1",0,NA
"rpcgen","version_3.0",0,NA
"rpcgen","version_2.2.1",0,NA
"rpcgen","version_2.2",0,NA
"rpcgen","version_2.1.post1",80,NA
"rpcgen","version_2.1",80,NA
"rpcgen","version_2.0",80,NA
"rpcgen","version_1.1",80,NA
"rpcgen","version_1.0",0,NA
"perror","version_3.1.1",0,NA
"perror","version_3.1",0,NA
"perror","version_3.0",0,NA
"perror","version_2.2.1",0,NA
"perror","version_2.2",0,NA
"perror","version_2.1.post1",80,NA
"perror","version_2.1",80,NA
"perror","version_2.0",80,NA
"perror","version_1.1",80,NA
"perror","version_1.0",0,NA
